DateTime,Most recent forecast [MW],Day-Ahead forecast [MW],Week-Ahead forecast [MW],Real-time Upscaled Measurement [MW],Corrected Upscaled Measurement [MW],Monitored Capacity [MWp],Day-Ahead forecast (11h00) [MW]
01/12/2019 13:00,36.99,47.05,58.5,23.6,28.82,356.24,49.34
01/12/2019 13:15,35.6,45.96,56.6,30.07,27.34,356.24,48.32
01/12/2019 13:30,34.09,44.17,54.06,28.03,25.67,356.24,46.64
01/12/2019 13:45,32.26,41.28,50.88,26.04,24.27,356.24,44.3
01/12/2019 14:00,25.18,38.4,47.04,24.52,23.44,356.24,41.3
01/12/2019 14:15,23.27,35.05,42.2,23.18,21.23,356.24,37.84
01/12/2019 14:30,21.01,31.3,36.58,20.15,19.33,356.24,33.74
01/12/2019 14:45,18.52,27.19,30.41,18.65,17.2,356.24,29.01
01/12/2019 15:00,15.66,22.7,25,16.06,15.38,356.24,23.83
01/12/2019 15:15,12.39,17.83,19.37,13.18,12.92,356.24,18.92
01/12/2019 15:30,8.85,13.05,14.31,9.83,9.84,356.24,13.81
01/12/2019 15:45,5.73,8.72,9.88,6.3,6.46,356.24,8.91
01/12/2019 16:00,3.38,5.15,5.56,3.55,3.3,356.24,4.76
01/12/2019 16:15,1.27,2.69,1.96,1.33,1.01,356.24,1.7
01/12/2019 16:30,0.19,0.22,0.25,0.19,0.09,356.24,0.24
01/12/2019 16:45,0,0,0,0,0,356.24,0
01/12/2019 17:00,0,0,0,0,0,356.24,0
01/12/2019 17:15,0,0,0,0,0,356.24,0
01/12/2019 17:30,0,0,0,0,0,356.24,0
01/12/2019 17:45,0,0,0,0,0,356.24,0
01/12/2019 18:00,0,0,0,0,0,356.24,0
01/12/2019 18:15,0,0,0,0,0,356.24,0
01/12/2019 18:30,0,0,0,0,0,356.24,0
01/12/2019 18:45,0,0,0,0,0,356.24,0
01/12/2019 19:00,0,0,0,0,0,356.24,0
01/12/2019 19:15,0,0,0,0,0,356.24,0
01/12/2019 19:30,0,0,0,0,0,356.24,0
01/12/2019 19:45,0,0,0,0,0,356.24,0
01/12/2019 20:00,0,0,0,0,0,356.24,0
01/12/2019 20:15,0,0,0,0,0,356.24,0
01/12/2019 20:30,0,0,0,0,0,356.24,0
01/12/2019 20:45,0,0,0,0,0,356.24,0
01/12/2019 21:00,0,0,0,0,0,356.24,0
01/12/2019 21:15,0,0,0,0,0,356.24,0
01/12/2019 21:30,0,0,0,0,0,356.24,0
01/12/2019 21:45,0,0,0,0,0,356.24,0
01/12/2019 22:00,0,0,0,0,0,356.24,0
01/12/2019 22:15,0,0,0,0,0,356.24,0
01/12/2019 22:30,0,0,0,0,0,356.24,0
01/12/2019 22:45,0,0,0,0,0,356.24,0
01/12/2019 23:00,0,0,0,0,0,356.24,0
01/12/2019 23:15,0,0,0,0,0,356.24,0
01/12/2019 23:30,0,0,0,0,0,356.24,0
01/12/2019 23:45,0,0,0,0,0,356.24,0
02/12/2019 00:00,0,0,0,0,0,356.24,0
02/12/2019 00:15,0,0,0,0,0,356.24,0
02/12/2019 00:30,0,0,0,0,0,356.24,0
02/12/2019 00:45,0,0,0,0,0,356.24,0
02/12/2019 01:00,0,0,0,0,0,356.24,0
02/12/2019 01:15,0,0,0,0,0,356.24,0
02/12/2019 01:30,0,0,0,0,0,356.24,0
02/12/2019 01:45,0,0,0,0,0,356.24,0
02/12/2019 02:00,0,0,0,0,0,356.24,0
02/12/2019 02:15,0,0,0,0,0,356.24,0
02/12/2019 02:30,0,0,0,0,0,356.24,0
02/12/2019 02:45,0,0,0,0,0,356.24,0
02/12/2019 03:00,0,0,0,0,0,356.24,0
02/12/2019 03:15,0,0,0,0,0,356.24,0
02/12/2019 03:30,0,0,0,0,0,356.24,0
02/12/2019 03:45,0,0,0,0,0,356.24,0
02/12/2019 04:00,0,0,0,0,0,356.24,0
02/12/2019 04:15,0,0,0,0,0,356.24,0
02/12/2019 04:30,0,0,0,0,0,356.24,0
02/12/2019 04:45,0,0,0,0,0,356.24,0
02/12/2019 05:00,0,0,0,0,0,356.24,0
02/12/2019 05:15,0,0,0,0,0,356.24,0
02/12/2019 05:30,0,0,0,0,0,356.24,0
02/12/2019 05:45,0,0,0,0,0,356.24,0
02/12/2019 06:00,0,0,0,0,0,356.24,0
02/12/2019 06:15,0,0,0,0,0,356.24,0
02/12/2019 06:30,0,0,0,0,0,356.24,0
02/12/2019 06:45,0,0,0,0,0,356.24,0
02/12/2019 07:00,0,0,0,0,0,356.24,0
02/12/2019 07:15,0,0,0,0,0,356.24,0
02/12/2019 07:30,0,0,0,0,0,356.24,0
02/12/2019 07:45,0,0,0,0,0,356.24,0
02/12/2019 08:00,0,0,0,0,0,356.24,0
02/12/2019 08:15,0.1,0.09,0.12,0,0,356.24,0.09
02/12/2019 08:30,1.2,1.23,1.67,1.22,0.38,356.24,1.27
02/12/2019 08:45,3.88,4.07,6.1,1.93,4.25,356.24,4.3
02/12/2019 09:00,8.13,8.44,12.79,7.56,10.04,356.24,8.83
02/12/2019 09:15,13.65,13.88,20.1,13.05,15.75,356.24,15.32
02/12/2019 09:30,19.51,19.65,27.06,20.03,19.88,356.24,21.42
02/12/2019 09:45,24.93,25.11,35,24.73,26.25,356.24,27.96
02/12/2019 10:00,29.8,30.58,43.26,31.52,34.15,356.24,33.96
02/12/2019 10:15,34.38,35.37,51.17,40.21,37.58,356.24,38.78
02/12/2019 10:30,38.52,39.76,58.28,43.73,41.47,356.24,42.96
02/12/2019 10:45,42.26,43.84,64.74,49.14,46.63,356.24,46.76
02/12/2019 11:00,52.95,47.43,70.18,55.02,54.55,356.24,50.22
02/12/2019 11:15,56.23,50.34,75.15,61.38,59.22,356.24,53.21
02/12/2019 11:30,58.84,52.48,79.4,66.09,59.04,356.24,55.73
02/12/2019 11:45,60.24,54.16,82.38,65.41,64.1,356.24,57.79
02/12/2019 12:00,61.23,55.53,84.39,66.77,62.82,356.24,59.38
02/12/2019 12:15,61.75,56.55,85.4,63.53,62.23,356.24,60.2
02/12/2019 12:30,61.58,56.74,85.41,60.07,61.33,356.24,60.21
02/12/2019 12:45,60.78,56.11,84.41,63.41,66.74,356.24,59.62
02/12/2019 13:00,59.5,55.11,82.42,76.07,59.28,356.24,58.45
02/12/2019 13:15,56.73,53.7,79.46,65.57,58.43,356.24,56.52
02/12/2019 13:30,53.49,51.68,75.28,48.2,50.48,356.24,53.93
02/12/2019 13:45,49.48,48.54,70.34,52.26,49.42,356.24,50.89
02/12/2019 14:00,47.97,45.39,64.93,42.99,43.49,356.24,47.34
02/12/2019 14:15,41.77,41.71,58.48,35.95,40.75,356.24,43.45
02/12/2019 14:30,35.28,37.43,51.35,31.33,33.58,356.24,39.01
02/12/2019 14:45,29.9,32.52,43.5,27.71,27.33,356.24,33.88
02/12/2019 15:00,24.31,27.28,35.31,18.8,20.92,356.24,28.04
02/12/2019 15:15,19.6,21.63,27.44,15.79,14.83,356.24,21.97
02/12/2019 15:30,14.41,15.9,20.77,9.04,11.06,356.24,16.02
02/12/2019 15:45,9.87,10.55,13.72,7.5,6.46,356.24,10.25
02/12/2019 16:00,5.14,6.14,7.06,3.12,3.02,356.24,5.27
02/12/2019 16:15,1.76,3.17,2.18,1.07,1.13,356.24,1.77
02/12/2019 16:30,0.23,0.21,0.24,0.3,0.12,356.24,0.22
02/12/2019 16:45,0,0,0,0,0,356.24,0
02/12/2019 17:00,0,0,0,0,0,356.24,0
02/12/2019 17:15,0,0,0,0,0,356.24,0
02/12/2019 17:30,0,0,0,0,0,356.24,0
02/12/2019 17:45,0,0,0,0,0,356.24,0
02/12/2019 18:00,0,0,0,0,0,356.24,0
02/12/2019 18:15,0,0,0,0,0,356.24,0
02/12/2019 18:30,0,0,0,0,0,356.24,0
02/12/2019 18:45,0,0,0,0,0,356.24,0
02/12/2019 19:00,0,0,0,0,0,356.24,0
02/12/2019 19:15,0,0,0,0,0,356.24,0
02/12/2019 19:30,0,0,0,0,0,356.24,0
02/12/2019 19:45,0,0,0,0,0,356.24,0
02/12/2019 20:00,0,0,0,0,0,356.24,0
02/12/2019 20:15,0,0,0,0,0,356.24,0
02/12/2019 20:30,0,0,0,0,0,356.24,0
02/12/2019 20:45,0,0,0,0,0,356.24,0
02/12/2019 21:00,0,0,0,0,0,356.24,0
02/12/2019 21:15,0,0,0,0,0,356.24,0
02/12/2019 21:30,0,0,0,0,0,356.24,0
02/12/2019 21:45,0,0,0,0,0,356.24,0
02/12/2019 22:00,0,0,0,0,0,356.24,0
02/12/2019 22:15,0,0,0,0,0,356.24,0
02/12/2019 22:30,0,0,0,0,0,356.24,0
02/12/2019 22:45,0,0,0,0,0,356.24,0
02/12/2019 23:00,0,0,0,0,0,356.24,0
02/12/2019 23:15,0,0,0,0,0,356.24,0
02/12/2019 23:30,0,0,0,0,0,356.24,0
02/12/2019 23:45,0,0,0,0,0,356.24,0
03/12/2019 00:00,0,0,0,0,0,356.24,0
03/12/2019 00:15,0,0,0,0,0,356.24,0
03/12/2019 00:30,0,0,0,0,0,356.24,0
03/12/2019 00:45,0,0,0,0,0,356.24,0
03/12/2019 01:00,0,0,0,0,0,356.24,0
03/12/2019 01:15,0,0,0,0,0,356.24,0
03/12/2019 01:30,0,0,0,0,0,356.24,0
03/12/2019 01:45,0,0,0,0,0,356.24,0
03/12/2019 02:00,0,0,0,0,0,356.24,0
03/12/2019 02:15,0,0,0,0,0,356.24,0
03/12/2019 02:30,0,0,0,0,0,356.24,0
03/12/2019 02:45,0,0,0,0,0,356.24,0
03/12/2019 03:00,0,0,0,0,0,356.24,0
03/12/2019 03:15,0,0,0,0,0,356.24,0
03/12/2019 03:30,0,0,0,0,0,356.24,0
03/12/2019 03:45,0,0,0,0,0,356.24,0
03/12/2019 04:00,0,0,0,0,0,356.24,0
03/12/2019 04:15,0,0,0,0,0,356.24,0
03/12/2019 04:30,0,0,0,0,0,356.24,0
03/12/2019 04:45,0,0,0,0,0,356.24,0
03/12/2019 05:00,0,0,0,0,0,356.24,0
03/12/2019 05:15,0,0,0,0,0,356.24,0
03/12/2019 05:30,0,0,0,0,0,356.24,0
03/12/2019 05:45,0,0,0,0,0,356.24,0
03/12/2019 06:00,0,0,0,0,0,356.24,0
03/12/2019 06:15,0,0,0,0,0,356.24,0
03/12/2019 06:30,0,0,0,0,0,356.24,0
03/12/2019 06:45,0,0,0,0,0,356.24,0
03/12/2019 07:00,0,0,0,0,0,356.24,0
03/12/2019 07:15,0,0,0,0,0,356.24,0
03/12/2019 07:30,0,0,0,0,0,356.24,0
03/12/2019 07:45,0,0,0,0,0,356.24,0
03/12/2019 08:00,0,0,0,0,0,356.24,0
03/12/2019 08:15,0.06,0.06,0.08,0,0,356.24,0.04
03/12/2019 08:30,1.02,0.9,1.33,0.49,0.27,356.24,0.67
03/12/2019 08:45,4.24,3.9,4.83,5.5,5.26,356.24,3.14
03/12/2019 09:00,9.96,9.64,9.75,10.89,10,356.24,8.26
03/12/2019 09:15,16.85,16.94,15.06,13.98,15.36,356.24,15.55
03/12/2019 09:30,24.06,25.24,21.88,22.49,21.34,356.24,23.77
03/12/2019 09:45,31.21,32.63,28.56,24.32,27.52,356.24,31.1
03/12/2019 10:00,38.14,39.51,34.37,32.76,34.48,356.24,37.99
03/12/2019 10:15,44.26,45.67,39.74,49.37,41.85,356.24,43.88
03/12/2019 10:30,49.84,51.86,45.27,47.12,47.72,356.24,49.1
03/12/2019 10:45,55.24,57.93,50.41,75,55.6,356.24,54.02
03/12/2019 11:00,57.06,63.21,55.17,49.78,63.46,356.24,58.49
03/12/2019 11:15,62.2,67.67,59.32,49.32,70.13,356.24,62.57
03/12/2019 11:30,66.5,71.21,62.72,82.04,75.67,356.24,65.8
03/12/2019 11:45,70.06,74.02,65.31,106.56,80.37,356.24,68.32
03/12/2019 12:00,72.77,76.28,67.2,78.2,83.37,356.24,70.23
03/12/2019 12:15,74.54,77.78,68.29,99.11,85.4,356.24,71.13
03/12/2019 12:30,75.3,78.42,68.33,55.4,87.15,356.24,71.13
03/12/2019 12:45,75.09,78.06,67.33,77.95,85.8,356.24,70.3
03/12/2019 13:00,73.96,76.8,65.45,81.18,84.53,356.24,68.63
03/12/2019 13:15,71.88,74.66,62.91,78.32,81.1,356.24,66.08
03/12/2019 13:30,68.7,71.69,59.57,73.49,76.56,356.24,62.86
03/12/2019 13:45,64.42,66.96,55.47,68.91,71.64,356.24,59.56
03/12/2019 14:00,61.73,62.22,50.78,63.71,62.82,356.24,55.62
03/12/2019 14:15,54.84,56.6,45.67,54.37,53.62,356.24,51.08
03/12/2019 14:30,48,50.14,40.2,47.07,44.71,356.24,45.77
03/12/2019 14:45,40.96,43.06,34.91,39.61,37.46,356.24,39.46
03/12/2019 15:00,33.48,35.52,29.14,31.68,28.99,356.24,32.44
03/12/2019 15:15,26.14,27.65,22.58,23.66,22.26,356.24,25.13
03/12/2019 15:30,19.32,20.22,15.97,17.74,16.38,356.24,18.37
03/12/2019 15:45,12.65,13.4,10.93,11.49,10.11,356.24,11.91
03/12/2019 16:00,6.03,7.73,5.97,5.52,5.35,356.24,6.24
03/12/2019 16:15,1.89,3.97,1.95,1.81,2.01,356.24,2.02
03/12/2019 16:30,0.19,0.21,0.22,0.31,0.3,356.24,0.21
03/12/2019 16:45,0,0,0,0,0,356.24,0
03/12/2019 17:00,0,0,0,0,0,356.24,0
03/12/2019 17:15,0,0,0,0,0,356.24,0
03/12/2019 17:30,0,0,0,0,0,356.24,0
03/12/2019 17:45,0,0,0,0,0,356.24,0
03/12/2019 18:00,0,0,0,0,0,356.24,0
03/12/2019 18:15,0,0,0,0,0,356.24,0
03/12/2019 18:30,0,0,0,0,0,356.24,0
03/12/2019 18:45,0,0,0,0,0,356.24,0
03/12/2019 19:00,0,0,0,0,0,356.24,0
03/12/2019 19:15,0,0,0,0,0,356.24,0
03/12/2019 19:30,0,0,0,0,0,356.24,0
03/12/2019 19:45,0,0,0,0,0,356.24,0
03/12/2019 20:00,0,0,0,0,0,356.24,0
03/12/2019 20:15,0,0,0,0,0,356.24,0
03/12/2019 20:30,0,0,0,0,0,356.24,0
03/12/2019 20:45,0,0,0,0,0,356.24,0
03/12/2019 21:00,0,0,0,0,0,356.24,0
03/12/2019 21:15,0,0,0,0,0,356.24,0
03/12/2019 21:30,0,0,0,0,0,356.24,0
03/12/2019 21:45,0,0,0,0,0,356.24,0
03/12/2019 22:00,0,0,0,0,0,356.24,0
03/12/2019 22:15,0,0,0,0,0,356.24,0
03/12/2019 22:30,0,0,0,0,0,356.24,0
03/12/2019 22:45,0,0,0,0,0,356.24,0
03/12/2019 23:00,0,0,0,0,0,356.24,0
03/12/2019 23:15,0,0,0,0,0,356.24,0
03/12/2019 23:30,0,0,0,0,0,356.24,0
03/12/2019 23:45,0,0,0,0,0,356.24,0
04/12/2019 00:00,0,0,0,0,0,356.24,0
04/12/2019 00:15,0,0,0,0,0,356.24,0
04/12/2019 00:30,0,0,0,0,0,356.24,0
04/12/2019 00:45,0,0,0,0,0,356.24,0
04/12/2019 01:00,0,0,0,0,0,356.24,0
04/12/2019 01:15,0,0,0,0,0,356.24,0
04/12/2019 01:30,0,0,0,0,0,356.24,0
04/12/2019 01:45,0,0,0,0,0,356.24,0
04/12/2019 02:00,0,0,0,0,0,356.24,0
04/12/2019 02:15,0,0,0,0,0,356.24,0
04/12/2019 02:30,0,0,0,0,0,356.24,0
04/12/2019 02:45,0,0,0,0,0,356.24,0
04/12/2019 03:00,0,0,0,0,0,356.24,0
04/12/2019 03:15,0,0,0,0,0,356.24,0
04/12/2019 03:30,0,0,0,0,0,356.24,0
04/12/2019 03:45,0,0,0,0,0,356.24,0
04/12/2019 04:00,0,0,0,0,0,356.24,0
04/12/2019 04:15,0,0,0,0,0,356.24,0
04/12/2019 04:30,0,0,0,0,0,356.24,0
04/12/2019 04:45,0,0,0,0,0,356.24,0
04/12/2019 05:00,0,0,0,0,0,356.24,0
04/12/2019 05:15,0,0,0,0,0,356.24,0
04/12/2019 05:30,0,0,0,0,0,356.24,0
04/12/2019 05:45,0,0,0,0,0,356.24,0
04/12/2019 06:00,0,0,0,0,0,356.24,0
04/12/2019 06:15,0,0,0,0,0,356.24,0
04/12/2019 06:30,0,0,0,0,0,356.24,0
04/12/2019 06:45,0,0,0,0,0,356.24,0
04/12/2019 07:00,0,0,0,0,0,356.24,0
04/12/2019 07:15,0,0,0,0,0,356.24,0
04/12/2019 07:30,0,0,0,0,0,356.24,0
04/12/2019 07:45,0,0,0,0,0,356.24,0
04/12/2019 08:00,0,0,0,0,0,356.24,0
04/12/2019 08:15,0.07,0.07,0.05,0.07,0,356.24,0.07
04/12/2019 08:30,1.39,1.23,1.21,1.38,0.28,356.24,1.24
04/12/2019 08:45,5.81,4.96,4.63,5.13,4.91,356.24,5.03
04/12/2019 09:00,12.73,10.84,9.53,12.14,9.56,356.24,11.04
04/12/2019 09:15,20.92,17.82,15.02,18.05,15.7,356.24,18.26
04/12/2019 09:30,30.07,25.05,21.87,22.13,23.26,356.24,25.92
04/12/2019 09:45,39.35,33.28,29.12,29.67,33.36,356.24,34.69
04/12/2019 10:00,47.89,41.74,35.65,39.29,43.36,356.24,43.57
04/12/2019 10:15,57.64,50.74,41.46,53.63,52.54,356.24,52.72
04/12/2019 10:30,68.1,59.28,47.19,63.68,63.47,356.24,61.46
04/12/2019 10:45,78.73,67.99,52.4,71.71,73.88,356.24,70.44
04/12/2019 11:00,83.3,77.38,57.16,84.55,85.22,356.24,79.7
04/12/2019 11:15,89.54,84.09,61.62,96.53,91.67,356.24,86.27
04/12/2019 11:30,95.26,90.33,65.27,96.67,101.83,356.24,92.44
04/12/2019 11:45,99.96,95.91,68.07,100.46,107.1,356.24,97.92
04/12/2019 12:00,103.45,100.4,69.99,122.9,107.57,356.24,102.16
04/12/2019 12:15,105.75,103.7,70.97,102.29,109.24,356.24,104.98
04/12/2019 12:30,106.77,105.53,71.02,114.13,111.6,356.24,106.28
04/12/2019 12:45,106.5,105.83,70.13,110.88,108.24,356.24,106.17
04/12/2019 13:00,105.02,104.76,68.31,107.02,106.49,356.24,104.62
04/12/2019 13:15,102.19,102.17,65.59,67.08,102.68,356.24,101.48
04/12/2019 13:30,97.91,97.92,62.02,144.94,91.82,356.24,96.8
04/12/2019 13:45,91.75,90.95,57.64,61.51,83.41,356.24,90.69
04/12/2019 14:00,84.75,83.97,52.85,118.03,72.22,356.24,83.31
04/12/2019 14:15,75.86,75.14,47.71,66.8,60.59,356.24,74.28
04/12/2019 14:30,66.77,65.56,42.09,58.42,50,356.24,65.29
04/12/2019 14:45,57.56,56.62,36.45,46.36,41.01,356.24,57.13
04/12/2019 15:00,48.72,47.36,30.11,39.35,32.42,356.24,47.9
04/12/2019 15:15,39.24,37.08,22.94,30.54,23.74,356.24,37.08
04/12/2019 15:30,28.61,27.59,16.14,21.33,17.11,356.24,26.75
04/12/2019 15:45,19,18.51,10.7,14.22,10.66,356.24,18.2
04/12/2019 16:00,7.93,10.65,5.63,6.85,5.56,356.24,9.28
04/12/2019 16:15,2.36,5.44,1.79,2.08,2.08,356.24,2.63
04/12/2019 16:30,0.23,0.23,0.18,0.24,0.26,356.24,0.23
04/12/2019 16:45,0,0,0,0,0,356.24,0
04/12/2019 17:00,0,0,0,0,0,356.24,0
04/12/2019 17:15,0,0,0,0,0,356.24,0
04/12/2019 17:30,0,0,0,0,0,356.24,0
04/12/2019 17:45,0,0,0,0,0,356.24,0
04/12/2019 18:00,0,0,0,0,0,356.24,0
04/12/2019 18:15,0,0,0,0,0,356.24,0
04/12/2019 18:30,0,0,0,0,0,356.24,0
04/12/2019 18:45,0,0,0,0,0,356.24,0
04/12/2019 19:00,0,0,0,0,0,356.24,0
04/12/2019 19:15,0,0,0,0,0,356.24,0
04/12/2019 19:30,0,0,0,0,0,356.24,0
04/12/2019 19:45,0,0,0,0,0,356.24,0
04/12/2019 20:00,0,0,0,0,0,356.24,0
04/12/2019 20:15,0,0,0,0,0,356.24,0
04/12/2019 20:30,0,0,0,0,0,356.24,0
04/12/2019 20:45,0,0,0,0,0,356.24,0
04/12/2019 21:00,0,0,0,0,0,356.24,0
04/12/2019 21:15,0,0,0,0,0,356.24,0
04/12/2019 21:30,0,0,0,0,0,356.24,0
04/12/2019 21:45,0,0,0,0,0,356.24,0
04/12/2019 22:00,0,0,0,0,0,356.24,0
04/12/2019 22:15,0,0,0,0,0,356.24,0
04/12/2019 22:30,0,0,0,0,0,356.24,0
04/12/2019 22:45,0,0,0,0,0,356.24,0
04/12/2019 23:00,0,0,0,0,0,356.24,0
04/12/2019 23:15,0,0,0,0,0,356.24,0
04/12/2019 23:30,0,0,0,0,0,356.24,0
04/12/2019 23:45,0,0,0,0,0,356.24,0
05/12/2019 00:00,0,0,0,0,0,356.24,0
05/12/2019 00:15,0,0,0,0,0,356.24,0
05/12/2019 00:30,0,0,0,0,0,356.24,0
05/12/2019 00:45,0,0,0,0,0,356.24,0
05/12/2019 01:00,0,0,0,0,0,356.24,0
05/12/2019 01:15,0,0,0,0,0,356.24,0
05/12/2019 01:30,0,0,0,0,0,356.24,0
05/12/2019 01:45,0,0,0,0,0,356.24,0
05/12/2019 02:00,0,0,0,0,0,356.24,0
05/12/2019 02:15,0,0,0,0,0,356.24,0
05/12/2019 02:30,0,0,0,0,0,356.24,0
05/12/2019 02:45,0,0,0,0,0,356.24,0
05/12/2019 03:00,0,0,0,0,0,356.24,0
05/12/2019 03:15,0,0,0,0,0,356.24,0
05/12/2019 03:30,0,0,0,0,0,356.24,0
05/12/2019 03:45,0,0,0,0,0,356.24,0
05/12/2019 04:00,0,0,0,0,0,356.24,0
05/12/2019 04:15,0,0,0,0,0,356.24,0
05/12/2019 04:30,0,0,0,0,0,356.24,0
05/12/2019 04:45,0,0,0,0,0,356.24,0
05/12/2019 05:00,0,0,0,0,0,356.24,0
05/12/2019 05:15,0,0,0,0,0,356.24,0
05/12/2019 05:30,0,0,0,0,0,356.24,0
05/12/2019 05:45,0,0,0,0,0,356.24,0
05/12/2019 06:00,0,0,0,0,0,356.24,0
05/12/2019 06:15,0,0,0,0,0,356.24,0
05/12/2019 06:30,0,0,0,0,0,356.24,0
05/12/2019 06:45,0,0,0,0,0,356.24,0
05/12/2019 07:00,0,0,0,0,0,356.24,0
05/12/2019 07:15,0,0,0,0,0,356.24,0
05/12/2019 07:30,0,0,0,0,0,356.24,0
05/12/2019 07:45,0,0,0,0,0,356.24,0
05/12/2019 08:00,0,0,0,0,0,356.24,0
05/12/2019 08:15,0.05,0.04,0.02,0,0,356.24,0.04
05/12/2019 08:30,1.09,0.91,0.87,0,0.06,356.24,0.85
05/12/2019 08:45,4.44,3.72,4.16,3.76,4.09,356.24,3.49
05/12/2019 09:00,9.89,8.06,10.27,10.12,7.44,356.24,7.53
05/12/2019 09:15,16.76,14.02,17.85,15.45,11.56,356.24,13.31
05/12/2019 09:30,23.76,20.43,24.69,20.9,15.88,356.24,19.61
05/12/2019 09:45,31.57,28.1,32.22,25.7,22.32,356.24,27.7
05/12/2019 10:00,40.31,36.3,39.56,32.99,29.04,356.24,36.36
05/12/2019 10:15,47.5,42.55,46.25,37.56,33.72,356.24,42.56
05/12/2019 10:30,53.85,48.78,52.79,44.1,38.75,356.24,48.2
05/12/2019 10:45,59.95,54.83,59.45,50.78,45.62,356.24,53.79
05/12/2019 11:00,56.46,60.52,65.76,58.99,54.3,356.24,59.23
05/12/2019 11:15,61.82,65.76,71.02,67.34,61.1,356.24,64.25
05/12/2019 11:30,66.36,70.64,75.38,73.56,65.25,356.24,69.04
05/12/2019 11:45,70.06,74.86,78.74,74.84,64.39,356.24,73.17
05/12/2019 12:00,72.98,78.27,81.04,72.86,62.02,356.24,76.46
05/12/2019 12:15,74.84,80.44,82.25,70.48,62.09,356.24,78.35
05/12/2019 12:30,75.63,81.28,82.36,71.33,63.97,356.24,79.03
05/12/2019 12:45,75.4,80.87,81.35,59.8,64.95,356.24,78.69
05/12/2019 13:00,74.16,79.51,79.25,60.53,62.54,356.24,77.41
05/12/2019 13:15,71.82,77.02,76.1,48.79,53.24,356.24,74.94
05/12/2019 13:30,68.33,73.17,71.94,51.02,50.87,356.24,70.97
05/12/2019 13:45,63.77,67.41,66.86,49.73,48.16,356.24,65.76
05/12/2019 14:00,46.41,61.65,60.79,44.13,44.11,356.24,59.59
05/12/2019 14:15,42.94,55.22,54.17,36.4,36.57,356.24,53.24
05/12/2019 14:30,38.77,48.46,47.46,30.86,29.77,356.24,47.73
05/12/2019 14:45,33.89,41.67,41.03,23.3,24.64,356.24,41.69
05/12/2019 15:00,28.43,34.46,33.75,20,20.16,356.24,34.46
05/12/2019 15:15,22.64,26.73,26.08,16.43,15.09,356.24,26.63
05/12/2019 15:30,16.96,19.69,19.53,7.63,9.48,356.24,19.33
05/12/2019 15:45,11.02,12.96,12.52,4.88,5.6,356.24,12.82
05/12/2019 16:00,4.36,7.37,6.08,2.87,2.36,356.24,6.27
05/12/2019 16:15,1.37,3.76,1.66,0.36,0.47,356.24,1.77
05/12/2019 16:30,0.12,0.15,0.14,0.01,0.02,356.24,0.15
05/12/2019 16:45,0,0,0,0,0,356.24,0
05/12/2019 17:00,0,0,0,0,0,356.24,0
05/12/2019 17:15,0,0,0,0,0,356.24,0
05/12/2019 17:30,0,0,0,0,0,356.24,0
05/12/2019 17:45,0,0,0,0,0,356.24,0
05/12/2019 18:00,0,0,0,0,0,356.24,0
05/12/2019 18:15,0,0,0,0,0,356.24,0
05/12/2019 18:30,0,0,0,0,0,356.24,0
05/12/2019 18:45,0,0,0,0,0,356.24,0
05/12/2019 19:00,0,0,0,0,0,356.24,0
05/12/2019 19:15,0,0,0,0,0,356.24,0
05/12/2019 19:30,0,0,0,0,0,356.24,0
05/12/2019 19:45,0,0,0,0,0,356.24,0
05/12/2019 20:00,0,0,0,0,0,356.24,0
05/12/2019 20:15,0,0,0,0,0,356.24,0
05/12/2019 20:30,0,0,0,0,0,356.24,0
05/12/2019 20:45,0,0,0,0,0,356.24,0
05/12/2019 21:00,0,0,0,0,0,356.24,0
05/12/2019 21:15,0,0,0,0,0,356.24,0
05/12/2019 21:30,0,0,0,0,0,356.24,0
05/12/2019 21:45,0,0,0,0,0,356.24,0
05/12/2019 22:00,0,0,0,0,0,356.24,0
05/12/2019 22:15,0,0,0,0,0,356.24,0
05/12/2019 22:30,0,0,0,0,0,356.24,0
05/12/2019 22:45,0,0,0,0,0,356.24,0
05/12/2019 23:00,0,0,0,0,0,356.24,0
05/12/2019 23:15,0,0,0,0,0,356.24,0
05/12/2019 23:30,0,0,0,0,0,356.24,0
05/12/2019 23:45,0,0,0,0,0,356.24,0
06/12/2019 00:00,0,0,0,0,0,356.24,0
06/12/2019 00:15,0,0,0,0,0,356.24,0
06/12/2019 00:30,0,0,0,0,0,356.24,0
06/12/2019 00:45,0,0,0,0,0,356.24,0
06/12/2019 01:00,0,0,0,0,0,356.24,0
06/12/2019 01:15,0,0,0,0,0,356.24,0
06/12/2019 01:30,0,0,0,0,0,356.24,0
06/12/2019 01:45,0,0,0,0,0,356.24,0
06/12/2019 02:00,0,0,0,0,0,356.24,0
06/12/2019 02:15,0,0,0,0,0,356.24,0
06/12/2019 02:30,0,0,0,0,0,356.24,0
06/12/2019 02:45,0,0,0,0,0,356.24,0
06/12/2019 03:00,0,0,0,0,0,356.24,0
06/12/2019 03:15,0,0,0,0,0,356.24,0
06/12/2019 03:30,0,0,0,0,0,356.24,0
06/12/2019 03:45,0,0,0,0,0,356.24,0
06/12/2019 04:00,0,0,0,0,0,356.24,0
06/12/2019 04:15,0,0,0,0,0,356.24,0
06/12/2019 04:30,0,0,0,0,0,356.24,0
06/12/2019 04:45,0,0,0,0,0,356.24,0
